Date,Open,High,Low,Close,Momentum,Return,10 Day ROI,20 Day ROI,30 Day ROI,10_day_RSI,14_day_RSI,30_day_RSI,EMA_12,EMA_26,Class,MACD_12_26,SRSI_10,SRSI_14,SRSI_30,Williams,ATR_14,CCI
2011-10-04,1097.420044,1125.119995,1074.77002,1123.949951,-51.43005399999993,0.022488443228231514,-0.06500346663737143,-0.03543479399466884,0.00011568134242741304,33.577114840447194,38.40584734978425,50.011270483508845,1147.992748061571,1166.2990385909657,1,-18.306290529394573,0.35090794255673513,0.3614255794104196,0.41187239733446973,-66.22721282197536,35.00049123248566,-131.9375093030439
2011-10-05,1124.030029,1146.069946,1115.680054,1144.030029,-7.030029999999897,0.017865633591721997,-0.01948128218758539,-0.04554401413936032,-0.01576112821290234,44.89557801330441,38.32855572565683,48.35930956516138,1147.3830989751755,1164.6494823249682,1,-17.266383349792704,0.4796561223534161,0.3604468332582183,0.3740660437236756,-52.43784412985313,34.38574466815426,-64.12595592331004
2011-10-06,1144.109985,1165.550049,1134.949951,1164.969971,4.5699469999999565,0.018303664649697682,0.03134841013354216,-0.017649087255604982,-0.010725208268856132,58.57840266712287,41.28533220119231,48.880298592739436,1150.088771594379,1164.6732222268224,0,-14.58445063244335,0.6352990521180206,0.3978885823613112,0.3859892648999146,-38.05799059394278,33.88099177906701,-16.425961863414226
2011-10-07,1165.030029,1171.400024,1150.26001,1155.459961,24.03991700000006,-0.008163309129622154,0.016745339436438467,0.0010656290525393843,-0.0032866018565716987,54.551957964560565,41.627924632212945,49.65685650085191,1150.915108426013,1163.990758432243,1,-13.075650006230035,0.589498008408301,0.40222684058036384,0.40376136988574424,-44.5886940182905,32.18219474185808,-7.247584850662083
2011-10-10,1158.150024,1194.910034,1158.150024,1194.890015,95.66003499999988,0.03412498514087403,0.027464693534347887,0.028065763065969834,0.015372166253198384,57.195650804173845,48.90197736708015,51.567398030576356,1157.6804786681648,1166.279592252077,0,-8.599113583912185,0.6195701688989558,0.4943383883131834,0.4474855330052482,-8.674850972624657,33.151245176277,42.404282823822655
2011-10-11,1194.599976,1199.23999,1187.300049,1195.540039,71.59008799999992,0.0005440032068557699,0.017151928664976734,0.019328692946910933,-0.012015666343290838,54.79635295452987,54.90825359393375,48.66469075893597,1163.505026411524,1168.4470327519232,1,-4.942006340399075,0.5922780156963429,0.5703960441388564,0.3810549193500299,-2.9725651898205268,30.323071286106746,63.53147961507933
2011-10-12,1196.189941,1220.25,1196.189941,1207.25,63.21997099999999,0.009794704165487111,0.048815820304646755,0.015622324895173243,-0.004674705499384065,64.22169756080397,64.51118049295698,49.487624962919064,1170.2350223482126,1171.321326622151,0,-1.0863042739383673,0.6994918612053637,0.6919981951920413,0.3998883803409384,-8.935937439639456,29.574656581292516,87.97949723360217
2011-10-13,1206.959961,1207.459961,1190.579956,1203.660034,38.69006300000001,-0.0029736723959411515,0.03728025603694745,-0.004507407157009009,-0.012494959194492995,61.277371929777914,62.71321099339121,48.617793290240414,1175.377331833103,1173.7167864279174,1,1.6605454051855304,0.6659999851499304,0.6692304535467878,0.3799816359174358,-11.403607561672745,27.882036370453513,73.00810952850057
2011-10-14,1205.650024,1224.609985,1205.650024,1224.579956,69.11999500000002,0.01738025805382848,0.08233892663828402,0.007047594945373906,0.01673827341252723,75.35101666925081,61.90642169972013,51.808453496323175,1182.9469663203179,1177.484428618442,0,5.462537701875817,0.826088516219901,0.6590140565473415,0.4530022665287964,-0.02004071477193228,26.957758321059718,108.65426135941914
2011-10-17,1224.469971,1224.469971,1198.550049,1200.859985,5.969970000000103,-0.019369883431278323,0.0924556342613581,-0.0026825080278095703,0.022905197461818266,78.99242984101909,54.7167704133598,52.44166209440178,1185.7028153479612,1179.2159513133722,1,6.486864034588962,0.8675098037739493,0.5679712868858706,0.46749371599498746,-15.850243958612765,26.834044811585102,85.63583725084298
2011-10-18,1200.75,1233.099976,1191.47998,1225.380005,29.839966000000004,0.020418716841497542,0.09024427992523656,0.01937462224853142,0.05161169846221974,78.96843666167081,63.74768142742533,55.308597027467805,1191.8069983713517,1182.635510845715,0,9.171487525636621,0.8672368799572218,0.6823299836486223,0.533105653090363,-4.875875162878201,28.80550497004041,100.79702087824995
2011-10-19,1223.459961,1229.640015,1206.310059,1209.880005,2.630004999999983,-0.012649137358822782,0.05755965694148748,0.036957038834404356,0.009394144972527316,69.31199079452638,58.94885112170835,51.0263247208031,1194.5874609296054,1184.6536215238102,1,9.933839405795197,0.7573942441052571,0.6215622517007977,0.4351026681012083,-14.665557666168985,28.075431774035028,90.10725151136938
2011-10-20,1209.920044,1219.530029,1197.339966,1215.390015,11.729980999999952,0.004554178908014794,0.04328012331229434,0.07598529650206058,0.02486718138391733,66.25824331233771,66.59551233712239,52.723746088377546,1197.7878538635123,1186.9303914109355,1,10.857462452576783,0.7226576881006102,0.718392151787186,0.47394941788584166,-11.18547711842983,27.290715937497026,73.47039974332964
2011-10-21,1215.390015,1239.030029,1215.390015,1238.25,13.670043999999962,0.01880876485561722,0.07165115347514839,0.08959631579754057,0.07279313607847886,74.57991858234615,78.52747046442774,57.88861420602639,1204.012799422972,1190.7318438990144,1,13.280955523957573,0.8173172304351175,0.8694868950684711,0.592151264091914,-0.47487456304718256,26.8039556791641,99.91104023938908
2011-10-24,1238.719971,1256.550049,1238.719971,1254.189941,53.32995600000004,0.012872958610942842,0.049627936676665714,0.07845564628258024,0.0790865456548558,70.45956660166523,77.72480720400902,58.50417923685574,1211.7323596655917,1195.4324436842726,0,16.299915981319145,0.7704479859508947,0.8593227461517272,0.6062389274061613,-1.6753801971809925,25.670101455275546,116.98339342565814
2011-10-25,1254.189941,1254.189941,1226.790039,1229.050049,3.6700439999999617,-0.020044724629154187,0.02802918255086559,0.04566186575549238,0.04789964296085512,59.89022952338232,67.71695569942742,55.06145204101135,1214.396619563193,1197.922636670623,1,16.47398289257012,0.6502211592426728,0.7325930226856698,0.5274495563586954,-22.61511335295143,25.90074152790549,85.27550699166478
2011-10-26,1229.170044,1246.280029,1221.060059,1242.0,32.11999500000002,0.010536553015507044,0.028784427417684822,0.07900538315872543,0.044856431989898665,60.18167877019711,66.6048989663091,54.82865986625729,1218.643293476548,1201.1876265468732,1,17.455666929674862,0.6535364114511619,0.7185110149538272,0.5221219343920802,-13.689005232183561,25.809971990851437,76.6187088429821
2011-10-27,1243.969971,1292.660034,1243.969971,1284.589966,69.19995100000006,0.03429143800322065,0.06723653665815742,0.10702338799675858,0.062426067054602935,69.30123158130787,74.36142497000418,56.57171077943729,1228.788935403233,1207.365577617475,0,21.423357785757844,0.7572718574263616,0.8167321361460781,0.5620129502468754,-5.9996040443384056,29.12331359207125,118.07683657704065
2011-10-28,1284.390015,1287.079956,1277.01001,1285.089966,46.839966000000004,0.0003892292585445656,0.04941286986082268,0.13582039916556404,0.05680870669806414,65.98850457625747,69.94694979768849,56.082272212121836,1237.45063241812,1213.1229397198842,0,24.32769269823575,0.7195893942200177,0.7608315047688811,0.5508117848069576,-7.184955464828501,26.582864579795093,115.8152286722025
2011-10-31,1284.959961,1284.959961,1253.160034,1253.300049,-0.8898920000001453,-0.02473750308622369,0.04366875793600525,0.14016181490974242,0.04086910811446787,63.289444632759164,61.226893527417865,54.18631511329397,1239.8890041999477,1216.0990218887816,0,23.789982311166114,0.6888874296882184,0.6504091709408917,0.5074213972299405,-38.55794957366712,27.295806902489083,82.75713643978374
2011-11-01,1251.0,1251.0,1215.420044,1218.280029,-10.770019999999931,-0.02794224737160278,-0.005794101397957746,0.08392729401880632,0.013468262324718556,48.29162972443818,51.96578974507823,51.30403196140743,1236.5645464768788,1216.260577971094,1,20.303968505784724,0.5182864089591463,0.5331355362562586,0.44145820473767294,-72.86436928467081,28.707033315490534,23.05544205791921
2011-11-02,1219.619995,1242.47998,1219.619995,1237.900024,-4.09997599999997,0.01610466767324814,0.023159337193939367,0.08205203763930223,0.06097227655239921,56.6109998365088,55.77247915138058,55.87876234601001,1236.770004557359,1217.8634998991613,1,18.90650465819772,0.6129197299874476,0.5813397582674479,0.5461543102407882,-54.12134885794784,28.10608900675847,26.760507370743884
2011-11-03,1238.25,1263.209961,1234.810059,1261.150024,-23.439941999999974,0.018781807536341066,0.03765047304588896,0.0825601134743756,0.11649665190578426,59.962569744560334,56.11724408994358,61.13076051627031,1240.5207767793036,1221.069909091816,0,19.450867687487516,0.6510440334845659,0.585705527014604,0.6663501924694869,-31.142511546791614,28.145264072524025,62.57282280663951
2011-11-04,1260.819946,1260.819946,1238.920044,1253.22998,-31.859985999999935,-0.0062800173248857005,0.012097702402584348,0.08461567020927699,0.10277792776501153,53.488263579471976,59.24906271593106,59.86220071845301,1242.476038813257,1223.4521365664964,1,19.0239022467606,0.5773984226386956,0.6253638401136284,0.6373182585053986,-38.97018477574637,27.356559529520833,54.38334569949663
2011-11-07,1253.209961,1261.699951,1240.75,1261.119995,7.819946000000073,0.006295743898498074,0.005525521911357705,0.05542767883954581,0.08441467658654207,51.676600548314255,56.70594892813914,58.55841032836272,1245.3443397650638,1226.2423483023115,1,19.101991462752267,0.5567906498249936,0.5931603140199365,0.6074800462482844,-33.08856116216785,26.502345058918063,58.353566555403205
2011-11-08,1261.119995,1277.550049,1254.98999,1275.920044,57.64001499999995,0.011735639002377285,0.038135139442153035,0.06723321877804544,0.08553832681542,61.936536766011734,62.423826552497204,58.72895455213318,1250.0482942627464,1229.9221776132513,0,20.12611664949509,0.6734980236693824,0.6655659697009706,0.6113830775842766,-17.561873749397698,25.97670691772898,91.14933189643219
2011-11-09,1275.180054,1275.180054,1226.640015,1229.099976,-8.80004800000006,-0.03669514263073992,-0.010386492753623213,0.018098965417270633,0.06779830156542689,47.19808430643684,52.232239410145525,56.52071737639891,1246.8254760684777,1229.8612737900473,1,16.96420227843032,0.5058472659463117,0.5365095963485914,0.5608459283121101,-82.25707567122507,29.08381652869845,13.996222528241134
2011-11-10,1229.589966,1246.219971,1227.699951,1239.699951,-21.450072999999975,0.00862417639490709,-0.034945014509011,0.02994194040009146,0.06833843964139734,38.676152514400606,50.245896248905055,56.61207639649796,1245.729241442558,1230.5900646944883,1,15.139176748069758,0.40890979397509164,0.5113564733813435,0.5629367473993167,-68.5656264326289,27.675310324871983,-9.045769434010923
2011-11-11,1240.119995,1266.97998,1240.119995,1263.849976,10.619995999999901,0.019480540416670467,-0.016528017930224844,0.032068155131554296,0.11704753924264047,45.21320209579993,51.59385520819026,61.13174928232753,1248.5170467590876,1233.0537618282299,0,15.463284930857753,0.4832691148468631,0.5284257180714355,0.6663728211157113,-37.2994066933463,27.62260614822239,46.26429571847295
2011-11-14,1263.849976,1263.849976,1246.680054,1251.780029,-9.339966000000004,-0.00955014220770134,-0.0012128141231724562,0.0424029817264666,0.13877901055791794,49.62401826400259,53.9193678992389,63.27192180301373,1249.0190440269203,1234.4408927298425,1,14.578151297077738,0.5334424064325712,0.5578737549571228,0.7153522601608597,-52.92595843163621,26.22891492845941,31.792546598633532
2011-11-15,1251.699951,1264.25,1244.339966,1257.810059,-18.10998500000005,0.00481716424635481,0.03244740869014105,0.026465303716131656,0.1190979259182332,61.414957034862006,52.79280271177197,62.03735130443506,1250.3715078689324,1236.1719420831873,0,14.199565785745108,0.6675650237577506,0.5436080262331493,0.6870981965759836,-45.119082744573205,25.386397471331488,31.472596057154533
2011-11-16,1257.810059,1259.609985,1235.670044,1236.910034,7.810058000000026,-0.01661620119067586,-0.0007997334039958257,0.022341082494375147,0.08118668447994033,49.716221696454376,40.87849863546505,58.339922677032426,1248.3005118890967,1236.2266155585069,0,12.073896330589832,0.5344912258630784,0.3927368367286225,0.6024797939335699,-70.01114095702488,25.1935366084873,-17.160599873216302
2011-11-17,1236.560059,1237.72998,1209.430054,1216.130005,-23.569946000000073,-0.016799951838696092,-0.03569759199401962,0.000608849826695371,0.04391532423456776,36.90975668574296,37.75743378680832,54.59510412423578,1243.351203136928,1234.7379777393583,0,8.61322539756975,0.3888169382342612,0.3532146990341508,0.5167768376209475,-91.12940652766851,25.60772186068901,-118.71063021793735
2011-11-18,1216.189941,1223.51001,1211.359985,1215.650024,-48.19995199999994,-0.0003946790211790674,-0.02998648021490839,-0.018251545326064985,0.052091863873766894,38.57891955163857,42.479927601864325,55.49530602114746,1239.0894832697081,1233.3240552401464,0,5.76542802956169,0.4078037633434886,0.4130157797134783,0.5373786272018993,-90.86909797923488,23.8133622792638,-125.28128528310182
2011-11-21,1215.619995,1215.619995,1183.160034,1192.97998,-58.800048999999944,-0.018648495498240547,-0.05403134933246376,-0.0488043788257428,-0.00159850277098506,30.998340977618554,44.68442203813849,49.82011002121906,1231.9957135359068,1230.3356052223578,0,1.6601083135490171,0.32157423921946215,0.4409313588129073,0.4074975480547663,-89.59641440887569,24.970245975361966,-160.86477981771816
2011-11-22,1192.97998,1196.810059,1181.650024,1188.040039,-69.77001999999993,-0.0041408414917407654,-0.06887579312924406,-0.03336724166226364,-0.006273315619168485,24.067524997703444,38.83565911970876,49.29930076382383,1225.2333020688443,1227.2026003169979,0,-1.9692982481535637,0.24273580256140817,0.36686829873135,0.39557844105279444,-93.33679527195123,23.66221784531369,-154.17762013023508
2011-11-23,1187.47998,1187.47998,1161.790039,1161.790039,-75.11999500000002,-0.022095214923981144,-0.054763598010191476,-0.0645812890499195,-0.03765579705943261,27.393048177464493,28.046860573986336,45.86516923062807,1215.472800058253,1222.3572254046276,0,-6.884425346374655,0.28056382300261645,0.23024941948394415,0.31698578813467654,-100.0,24.007255465938535,-163.44840515598568
2011-11-25,1161.410034,1172.660034,1158.660034,1158.670044,-57.45996100000002,-0.0026855067570432656,-0.06536251528818532,-0.09802343575210523,-0.03737765542525277,21.345251694820774,28.654653935995043,45.90441421732952,1206.7339145108292,1217.6396564116924,1,-10.905741900863177,0.21176978471052657,0.2379459250382688,0.3178839388283201,-99.99158045358143,22.672954737146732,-149.063931603848
2011-11-28,1158.670044,1197.349976,1158.670044,1192.550049,-23.099975000000086,0.02924042541312133,-0.05641486596823738,-0.07201045798220797,-0.026155831510278366,26.40949959785928,36.146932317466195,47.15142775311184,1204.551781355317,1215.7811669737891,0,-11.229385618472179,0.26937590045236653,0.33282087067269184,0.34642277056920334,-71.49464990815254,24.807218372193834,-98.10010615138324
2011-11-29,1192.560059,1203.670044,1191.800049,1195.189941,2.209961000000021,0.002213653005350924,-0.045207693595501454,-0.046365679189405234,-0.004721652874460598,30.03030871450285,32.84746573934915,49.47609202097445,1203.1114982237298,1214.2558909757308,1,-11.144392752001067,0.31056281567571736,0.2910396265326437,0.3996244403914588,-68.64924413847498,23.082255255901327,-61.96973873633108
2011-11-30,1196.719971,1247.109985,1196.719971,1246.959961,58.91992200000004,0.043315307654517854,-0.00862618161014396,0.023541329839857374,0.017610827589764726,47.10555889226917,53.71649570584782,51.89837477007142,1209.8574155739252,1216.6784146812322,0,-6.820999107306989,0.5047947839549766,0.5553047782935867,0.4550601817220081,-18.482301495977513,26.927293755114476,8.952710174967327
2011-12-01,1246.910034,1251.089966,1239.72998,1244.579956,82.78991700000006,-0.001908645886345317,0.0062008729731107045,0.005396180523864347,0.028680489682115257,52.27041797286592,51.05145356433107,53.12465921918669,1215.1993448702444,1218.7451955196595,0,-3.545850649415115,0.563545357719076,0.5215572698033589,0.4831246129054329,-20.679500708022893,24.851652721099207,39.07798594275497
2011-12-02,1246.030029,1260.079956,1243.349976,1244.280029,85.60998500000005,-0.0002409865260597499,0.023147216074156506,-0.013376675795075762,0.023770159079347108,59.48260460617716,45.30042698606163,52.62612767904073,1219.6732962748222,1220.6366646663514,1,-0.9633683915292295,0.6455844019967075,0.4487318479257087,0.4717153480229766,-18.912754456233074,23.768763024952655,48.38722461470481
2011-12-05,1244.329956,1266.72998,1244.329956,1257.079956,64.5299070000001,0.010287014740795186,0.03408047643817593,0.0030720426908395293,0.015206909751665687,62.88646808272604,51.26829030833716,51.74354793993765,1225.4281670017726,1223.3361677281032,0,2.091999273669444,0.6843035478903847,0.5243030799897502,0.4515168546230043,-8.929424282306964,23.59292142162564,61.89128351081113
2011-12-06,1257.189941,1266.030029,1253.030029,1258.469971,63.2800299999999,0.001105749076155016,0.05489613580942063,-0.002101325813964301,0.003412585175565442,73.47821007780414,50.161505782340306,50.407280797396915,1230.5115214630384,1225.9386716741694,0,4.572849788869007,0.804785231836009,0.510287834374657,0.42093538774428574,-7.643206373028146,22.180531898742224,67.53373918562912
2011-12-07,1258.140015,1267.060059,1244.800049,1261.01001,14.050048999999944,0.002018354874198325,0.06142046446634951,-0.011685711867380929,0.026003791323228713,76.61780993738044,56.48058495485258,53.17794633725597,1235.203596622571,1228.536548587194,0,6.667048035377093,0.8404983636487907,0.5903065232736667,0.4843441282137264,-5.581224727577276,22.191128978909926,66.98652466818102
2011-12-08,1260.869995,1260.869995,1231.469971,1234.349976,-10.229980000000069,-0.02114180996866155,0.06245529275019029,0.004271418194218564,-0.006159439613526594,76.38929714060879,54.74924085662156,49.259507788530726,1235.0722703729448,1228.9671728399942,1,6.1050975329505945,0.8378990172361829,0.5683824610818007,0.39466774923288045,-30.17534636177433,23.1709836483886,34.20364765125986
2011-12-09,1234.47998,1258.25,1234.47998,1255.189941,10.909912000000077,0.01688335188982104,0.08330231501177926,0.012494950885095286,-0.02288669986388475,81.09536190275057,59.31754939038521,47.029099715169934,1238.1672966232609,1230.9096001111056,0,7.257696512155235,0.8914307788258707,0.6262310889242959,0.34362320248766987,-10.950290832497345,23.268189028603455,47.67756638506044
2011-12-12,1255.050049,1255.050049,1227.25,1236.469971,-20.60998500000005,-0.01491405355358888,0.03682857758198796,-0.0216639676543381,-0.03783392313873223,65.68122915119397,60.442790747440526,45.26139287240396,1237.9061696042977,1231.3214794362088,0,6.584690168088855,0.716094118309411,0.6404800539441013,0.3031679173561761,-28.219631868166033,23.89108929145634,29.46523493773564
2011-12-13,1236.829956,1249.859985,1219.430054,1225.72998,-32.73999099999992,-0.008686010377845221,0.025552456519544936,-0.020810404700904478,-0.021997979671346743,60.307837538400264,58.804835504553736,47.19799271164056,1236.032909665175,1230.907294292786,0,5.12561537238912,0.6549714748094542,0.6197385776256535,0.34748844425945613,-38.12737035807868,24.76293485259551,15.063688819266671
2011-12-14,1225.72998,1225.72998,1209.469971,1211.819946,-49.19006399999989,-0.011348367280695881,-0.028180547971900716,-0.03656363905736569,-0.005302625706917781,34.06780711195199,62.40268528378223,49.31401232018469,1232.3078383320712,1229.4934166414687,0,2.8144216906025576,0.35648959581051287,0.6652982571817807,0.3959151259560306,-50.95950208498557,23.629211405582787,-16.350226975294607
2011-12-15,1212.119995,1225.599976,1212.119995,1215.75,-18.59997599999997,0.0032431006049804534,-0.023164406481892625,-0.01710717305087364,-0.017893225277132743,37.10991355482603,64.09382478739074,47.56684076702182,1229.7604785886756,1228.4753857791377,0,1.2850928095379004,0.39109373431290606,0.6867132073872986,0.3559298061921267,-47.33836322469365,22.315987218171735,-8.60352713086903
2011-12-16,1216.089966,1231.040039,1215.199951,1219.660034,-35.529907000000094,0.003216149701830151,-0.01978653874223679,0.002902674044293491,-0.03289853642345095,39.33645982157857,57.85660453639497,45.240118580158565,1228.2065640365718,1227.8223967584609,0,0.38416727811090823,0.4164208281682744,0.607731100464177,0.30268103936377583,-62.981688415932894,21.45253398908216,0.8328266734720544
2011-12-19,1219.73999,1224.569946,1202.369995,1205.349976,-31.119995000000017,-0.01173282521447283,-0.04115090671289016,-0.008472872781352456,-0.03820528136423938,27.88375622532098,52.757880285964895,44.58640565527987,1224.6901658770992,1226.157772998575,1,-1.467607121475794,0.28614565571331624,0.5431658025087797,0.28772033313675827,-87.731028997291,21.55218959053788,-24.187035360102865
2011-12-20,1205.719971,1242.819946,1205.719971,1241.300049,15.570068999999876,0.029825423085253266,-0.013643489630790755,0.04050367131894357,-0.01571614602780132,44.33374251136483,48.31930521301543,47.892751170157815,1227.2455325113915,1227.2794230727548,0,-0.033890561363250526,0.47326521069737587,0.4869599933677559,0.3633885080352197,-39.82065932103578,23.67456031179951,16.36461905616555
2011-12-21,1241.25,1245.089966,1229.51001,1243.719971,31.900024999999914,0.0019495060859375801,-0.013711262292041582,0.04686705007591079,-0.02523674829893963,44.28957540727473,49.744690422623854,46.483940681156334,1229.780061509639,1228.4972414377357,1,1.2828200719031884,0.47276280730818365,0.5050096889856003,0.33114683274724355,-36.07986537159704,22.595279736892913,33.68572471416971
2011-12-22,1243.719971,1255.219971,1243.719971,1254.0,38.25,0.008265549512511683,0.015919329511130505,0.0793688686463252,0.020258745819062673,57.27724060409393,52.72420490465408,52.95472100191308,1233.5062058927713,1230.38633466457,1,3.119871228201191,0.6204982576393846,0.5427393701462311,0.47923545047859956,-20.188662976125563,21.11590910530719,57.09288409325405
2011-12-23,1254.0,1265.420044,1254.0,1265.329956,45.66992200000004,0.009035052631579,0.008078470571490939,0.09205374088362993,0.02067436154960369,54.039842718558,52.33142821642169,53.03608318176395,1238.4021674477297,1232.9747510597872,0,5.427416387942458,0.5836726675681173,0.5377656271744438,0.48109748444551936,-2.6744493559318085,19.823127091266226,86.58967973273585
2011-12-27,1265.02002,1269.369995,1262.300049,1265.430054,60.08007799999996,7.910821957968217e-05,0.023421582148556636,0.06111274328579562,0.0012502100961387823,63.54791145742933,51.98134616712612,50.198482293389375,1242.5603038403867,1235.378847573877,0,7.181456266509713,0.6918275049180352,0.5333325276947655,0.41615687876853436,-5.880508955224014,18.122702945764072,98.64733010054263
2011-12-28,1265.380005,1265.849976,1248.640015,1249.640015,8.339966000000004,-0.012478002201771643,0.019506771793245913,0.04555767425087445,-0.0017095767230842,60.68076992594771,46.99031724013166,49.73367018905698,1243.649490172635,1236.4352303461824,1,7.21425982645269,0.6592136025038842,0.4701309788468897,0.40551930824020316,-29.447731343283685,18.001004019662197,55.44073280384685
2011-12-29,1249.75,1263.540039,1249.75,1263.02002,19.300048999999944,0.01070708751271865,0.04225056219696837,0.012879370230236213,0.004142088833461954,72.98022927557047,58.16297670315648,50.63674312988801,1246.6295716845373,1238.404474024243,0,8.225097660294296,0.7991206711194068,0.6116107003916548,0.4261868037954561,-9.477574626865799,17.45420668370724,65.5894191995811
2011-12-30,1262.819946,1264.119995,1257.459961,1257.599976,3.5999759999999696,-0.004291336569629323,0.034423175817396644,0.010461376898472187,0.016727119540854152,68.53568976695935,50.752241207703,52.62809432426419,1248.3173261946085,1239.8263630594843,1,8.490963135124275,0.7485637745664921,0.5177683347661292,0.4717603561608323,-17.567192537313502,16.01498365921294,64.87981438348592
2012-01-03,1258.859985,1284.619995,1258.859985,1277.060059,11.730102999999872,0.015473984869096347,0.04706231523529606,0.026344576169356728,0.05010159584048741,72.3450201656712,62.61106756572188,57.76554587495026,1252.7392850877457,1242.5844146106335,0,10.154870477112127,0.7918951303864633,0.6679370082617051,0.5893347538517028,-9.191411550152106,17.482321704651223,107.58161737527175
2012-01-04,1277.030029,1278.72998,1268.099976,1277.300049,11.869995000000017,0.00018792381635357458,0.05969226733530874,0.01608496969782239,0.05071362956679373,81.45489317373905,67.1408380508466,57.86211585701558,1256.5178641511693,1245.15594308392,0,11.361921067249341,0.8955204680365721,0.7252976276395765,0.5915448296771053,-8.899630395136866,16.568679344031075,102.6530914504001
2012-01-05,1277.300049,1283.050049,1265.26001,1281.060059,31.42004399999996,0.002943717103075061,0.03203094210141288,0.017950438644197035,0.07383198417126818,74.19075495774068,74.67918378758483,61.80191371182165,1260.2935864356048,1247.815507225852,0,12.478079209752877,0.8128904714709511,0.820755925574055,0.6817100322551709,-4.328189665653626,16.731527298160263,100.59943132806536
2012-01-06,1280.930054,1281.839966,1273.339966,1277.810059,14.790038999999979,-0.002536961461851339,0.02740977775936986,0.013322692815102986,0.07556144326209863,70.53366081737323,72.22776053247605,62.08307108036392,1262.9884283685885,1250.0373258757886,0,12.951102492799919,0.7712908119830316,0.7897134794430374,0.6881445276341673,-8.27955744680864,15.633990325072228,96.34902697943494
2012-01-09,1277.829956,1281.98999,1274.550049,1280.699951,23.099975000000086,0.00226159747268051,0.02129182695374805,0.03755010807404924,0.10235060381680555,67.65400005926999,72.02331842516695,67.07935362267249,1265.7132780041904,1252.308631440545,1,13.404646563645429,0.7385345026347077,0.7871246229125183,0.8024881676295446,-4.766010942249194,14.541450415062611,90.42737739196555
2012-01-10,1280.77002,1296.459961,1280.77002,1292.079956,15.019897000000128,0.008885769841026514,0.02114073082136056,0.02938998616465167,0.11514055506211057,67.67539402516974,81.96825899472313,68.71788710813227,1269.7696900035457,1255.2546554819862,0,14.515034521559528,0.7387778602466165,0.9130577033233591,0.8399872244573467,-4.8269842216204575,14.70392502638759,108.43831535163092
2012-01-11,1292.02002,1293.800049,1285.410034,1292.47998,15.179931000000124,0.00030959693952570255,0.021376073623742258,0.04529831723669097,0.08379516740936391,67.80300990026453,75.5643763262288,65.47429298203863,1273.263580772231,1258.012086927765,0,15.25149384446604,0.7402294982809229,0.8319651452137758,0.7657551617378109,-5.944710848257304,13.862070356202572,98.05895224695749
2012-01-12,1292.47998,1296.819946,1285.77002,1295.5,14.43994100000009,0.0023366087264267144,0.03669855674395962,0.05692119890875144,0.08392813188845262,86.28159179499687,75.7099944046782,65.51489117327193,1276.684568345734,1260.7889693775603,0,15.895598968173772,0.9504244468209304,0.8338091113043101,0.7666842815230781,-2.4857751816268663,13.48711777537558,92.60619558253293
2012-01-13,1294.819946,1294.819946,1277.579956,1289.089966,11.279907000000094,-0.004947922809726002,0.020640960228009746,0.06376361459889679,0.03378617302693008,73.18148560356522,68.11932950670351,57.579785363604955,1278.593091061775,1262.885339497741,0,15.707751564034197,0.8014099736074006,0.7376882942634645,0.5850834864634475,-16.043983126501466,14.078174605325499,71.8987450882353
2012-01-17,1290.219971,1303.0,1290.219971,1293.670044,12.970092999999906,0.0035529545034096444,0.02868167039468836,0.06409216039481798,0.039443097057237135,82.56001032385983,65.73045442710561,58.76263372631535,1280.9126222830405,1265.1656879793898,1,15.746934303650733,0.9080912401782664,0.7074378975530615,0.6121538505210385,-17.16327920252375,14.055755857948764,87.68825708356532
2012-01-18,1293.650024,1308.109985,1290.98999,1308.040039,15.96008299999994,0.01110792900140778,0.024258827751812158,0.07246281958600276,0.051242492456655804,80.79517936046506,70.41681627903439,60.83688887817135,1285.0860710087265,1268.3415658327683,1,16.74450517595824,0.8880161848712179,0.7667814381006931,0.6596247215804621,-0.1176156638385265,14.464321076888933,98.54271399718907
2012-01-19,1308.069946,1315.48999,1308.069946,1314.5,22.02001999999993,0.004938656927458096,0.029123893817372005,0.09055463240827247,0.04567732046472942,82.90865047302977,84.12959837641162,59.97428325327949,1289.6112908535379,1271.7607091044151,0,17.85058174912274,0.9120570422420409,0.9404268086735221,0.6398833506320833,-1.5059174788435985,13.529071733303748,125.80066450494147
2012-01-20,1314.48999,1315.380005,1309.170044,1315.380005,19.880004999999983,0.0006694598706733501,0.026790270884559732,0.05967933060155711,0.04522160664253148,81.990992768943,81.72557897107815,59.90323781982001,1293.575708414532,1274.9917680596436,0,18.583940354888455,0.9016186322500466,0.9099846389125628,0.6382574230753418,-0.18953118220921705,12.553190302196585,119.25534691531885
2012-01-23,1315.290039,1322.280029,1309.890015,1316.0,26.910033999999996,0.0004713428801133013,0.02988702486024184,0.058115999328919685,0.04360789332671518,87.43377206618413,87.57073782156615,59.63349450218699,1297.025599427681,1278.0294148700405,0,18.996184557640618,0.9635305647141037,0.9840020605737858,0.6320841467361024,-9.902277898135827,12.531433461903715,117.9232712257396
